id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg
actre,,Azienda Consorziale Trasporti,4,382.5,94.44,100.0,100.0,90.0,72.5,20.0,1,1,Azienda Consorziale Trasporti,RE,Emilia-Romagna
c_g999,,Comune di Prato,276,382.25,94.38,100.0,97.97,89.28,75.0,20.0,1,1,Comune di Prato,PO,Toscana
c_b626,,Comune di Cantagallo,14,382.14,94.36,100.0,100.0,87.14,75.0,20.0,1,1,Comune di Cantagallo,PO,Toscana
c_f084,,Comune di Mediglia,3,381.67,94.24,100.0,100.0,90.0,71.67,20.0,1,1,Comune di Mediglia,MI,Lombardia
c_l390,,Comune di San Vincenzo,41,381.59,94.22,100.0,100.0,86.59,75.0,20.0,1,1,Comune di San Vincenzo,LI,Toscana
2yivzp,,Comune di Santa Luce,11,381.36,94.16,100.0,100.0,86.36,75.0,20.0,1,0,,,
c_g926,,Comune di Porto Viro,5,381.0,94.07,100.0,100.0,86.0,75.0,20.0,1,1,Comune di Porto Viro,RO,Veneto
r_sicili,,Regione Siciliana,180,380.72,94.0,100.0,96.44,89.28,75.0,20.0,1,1,Regione Siciliana,PA,Sicilia
8it8ze,,Comune di Castel del Piano,17,380.29,93.9,100.0,95.29,90.0,75.0,20.0,1,0,,,
c_m059,,Comune di Vinci,17,380.29,93.9,100.0,95.29,90.0,75.0,20.0,1,1,Comune di Vinci,FI,Toscana
agid,,Agenzia per l'Italia Digitale,40,380.25,93.89,100.0,96.25,89.0,75.0,20.0,4,1,Agenzia per L'Italia Digitale,RM,Lazio
c_f656,,Comune di Montevarchi,29,380.17,93.87,100.0,94.48,90.69,75.0,20.0,1,1,Comune di Montevarchi,AR,Toscana
atmsp,,Azienda Trasporti Messina S.p.A,4,380.0,93.83,100.0,100.0,85.0,75.0,20.0,1,1,Azienda Trasporti Messina S.P.A.,ME,Sicilia
c_d863,,Comune di Galatone,39,379.62,93.73,100.0,93.85,90.77,75.0,20.0,1,1,Comune di Galatone,LE,Puglia
c_c002,,Comune di Cassano allo Ionio,9,379.44,93.69,100.0,94.44,90.0,75.0,20.0,1,1,Comune di Cassano Allo Ionio,CS,Calabria
c_l328,,Città di Trani,5,379.0,93.58,100.0,100.0,84.0,75.0,20.0,1,1,Comune di Trani,BT,Puglia
cmfi,,Città metropolitana di Firenze,168,378.87,93.55,100.0,96.19,87.68,75.0,20.0,1,1,Citta' Metropolitana di Firenze,FI,Toscana
c_f437,,Comune di Monte Argentario,30,378.43,93.44,100.0,93.14,90.29,75.0,20.0,1,1,Comune di Monte Argentario,GR,Toscana
atspv,,Agenzia di Tutela della Salute di Pavia,13,378.08,93.35,100.0,100.0,83.08,75.0,20.0,1,1,Agenzia di Tutela della Salute di Pavia,PV,Lombardia
c_l775,,Comune di Vernio,18,376.11,92.87,100.0,100.0,81.11,75.0,20.0,1,1,Comune di Vernio,PO,Toscana
c_f052,,Comune di Matera,248,375.97,92.83,100.0,92.26,88.71,75.0,20.0,3,1,Comune di Matera,MT,Basilicata
ato_pu,,Autorità idrica Pugliese (AIP),13,375.77,92.78,100.0,100.0,80.77,75.0,20.0,1,1,Autorita' Idrica Pugliese,BA,Puglia
m_lps,,Ministero del Lavoro,83,375.0,92.59,100.0,100.0,80.0,75.0,20.0,1,1,Ministero del Lavoro e delle Politiche Sociali,RM,Lazio
aorn_063,,Azienda Ospedaliera di Rilievo Nazionale Antonio Cardarelli,10,375.0,92.59,100.0,100.0,90.0,65.0,20.0,1,1,Azienda Ospedaliera di Rilievo Nazionale Antonio Cardarelli,NA,Campania
a_cb,,Azienda Sanitaria Regione Molise,3,375.0,92.59,100.0,100.0,90.0,65.0,20.0,1,1,Azienda Sanitaria Regionale Molise,CB,Molise
5n2tr557,,PagoPA S.p.A.,12,375.0,92.59,100.0,100.0,90.0,65.0,20.0,1,1,PagoPA S.p.A.,RM,Lazio
afs,,ASST Fatebenefratelli Sacco,3,375.0,92.59,100.0,100.0,90.0,65.0,20.0,1,1,Asst Fatebenefratelli Sacco,MI,Lombardia
uctvt,,Unione di Comuni Terre di Vini e di Tartufi,1,375.0,92.59,100.0,100.0,90.0,65.0,20.0,1,1,Unione di Comuni Terre di Vini e di Tartufi,AT,Piemonte
b25cx1,,Comune di Pescaglia,16,375.0,92.59,100.0,90.0,90.0,75.0,20.0,1,0,,,
c_c978,,Comune di Copertino,16,375.0,92.59,100.0,90.0,90.0,75.0,20.0,1,1,Comune di Copertino,LE,Puglia
asstb,,Asst Spedali Civili di Brescia,8,375.0,92.59,100.0,100.0,90.0,65.0,20.0,1,1,Azienda Socio Sanitaria Territoriale Degli Spedali Civili di Brescia,BS,Lombardia
c_a874,,Comune di Binetto,3,375.0,92.59,100.0,100.0,80.0,75.0,20.0,1,1,Comune di Binetto,BA,Puglia
c_g687,,Comune di Piombino,21,374.52,92.47,100.0,96.19,83.33,75.0,20.0,1,1,Comune di Piombino,LI,Toscana
cmct,,Città Metropolitana di Catania,22,373.18,92.14,100.0,78.18,100.0,75.0,20.0,1,1,Citta' Metropolitana di Catania,CT,Sicilia
c_f572,,Comune di Montemurlo,48,372.86,92.06,100.0,84.29,93.57,75.0,20.0,1,1,Comune di Montemurlo,PO,Toscana
p_pi,,Provincia di Pisa,83,372.74,92.03,100.0,91.43,86.31,75.0,20.0,1,1,Provincia di Pisa,PI,Toscana
c_a734,,Comune di Beinasco,3,371.67,91.77,100.0,100.0,76.67,75.0,20.0,1,1,Comune di Beinasco,TO,Piemonte
arpap,,ARPA Puglia ,21,371.67,91.77,100.0,87.62,89.05,75.0,20.0,1,1,Agenzia Regionale per la Protezione dell'Ambiente della Puglia,BA,Puglia
8w0q4vwz,,Agenzia Nazionale per la Meteorologia e Climatologia - ItaliaMeteo,8,370.0,91.36,100.0,100.0,75.0,75.0,20.0,1,1,Agenzia  Nazionale per la Meteorologia e Climatologia - ItaliaMeteo,RM,Lazio
xw88c90q,,Euro-Mediterranean Center on Climate Change Foundation,2,370.0,91.36,100.0,100.0,75.0,75.0,20.0,2,1,Fondazione Centro Euro-Mediterraneo sui Cambiamenti Climatici,LE,Puglia
cdcvd_,,Consorzio Dei Comuni della Valle D'Aosta Bacino Imbrifero Montano della Dora Baltea,5,367.0,90.62,100.0,82.0,90.0,75.0,20.0,1,1,Consorzio Dei Comuni della Valle D'Aosta Bacino Imbrifero Montano della Dora Baltea,AO,Valle d'Aosta/Vallée d'Aoste
arsls,,Agenzia Regionale Strategica per la Salute ed il Sociale,75,366.87,90.59,100.0,85.07,86.8,75.0,20.0,1,1,Agenzia Regionale Strategica per La Salute Ed Il Sociale,BA,Puglia
p_pt,,Provincia di Pistoia,11,366.82,90.57,100.0,95.45,76.36,75.0,20.0,1,1,Provincia di Pistoia,PT,Toscana
02904120546,,Associazione Centro Studi Città di Foligno,6,366.67,90.54,100.0,86.67,85.0,75.0,20.0,1,0,,,
c_i921,,Comune di Spoleto,5,365.0,90.12,100.0,100.0,70.0,75.0,20.0,1,1,Comune di Spoleto,PG,Umbria
c_i991,,Comune di Subbiano,16,365.0,90.12,100.0,80.0,90.0,75.0,20.0,1,1,Comune di Subbiano,AR,Toscana
clrfl_,,Consorzio per la Ricerca sulla Filiera Lattiero Casearia,12,365.0,90.12,100.0,80.0,90.0,75.0,20.0,1,1,Consorzio per la Ricerca sulla Filiera Lattiero Casearia,RG,Sicilia
ivsapic,,IVASS - Istituto per la Vigilanza sulle Assicurazioni,19,365.0,90.12,100.0,100.0,70.0,75.0,20.0,1,1,IVASS - Istituto per la Vigilanza sulle Assicurazioni,RM,Lazio
clasv,,Lamma Toscana,6443,364.9,90.1,100.0,99.89,70.01,75.0,20.0,1,1,Consorzio Lamma,FI,Toscana
c_c996,,Comune di Coreglia Antelminelli,16,364.0,89.88,100.0,76.0,93.0,75.0,20.0,1,1,Comune di Coreglia Antelminelli,LU,Toscana
c_a632,,Comune di Barberino di Mugello,16,363.97,89.87,100.0,72.41,96.55,75.0,20.0,1,1,Comune di Barberino di Mugello,FI,Toscana
pt,,Politecnico di Torino,12,363.33,89.71,100.0,100.0,68.33,75.0,20.0,1,1,Politecnico di Torino,TO,Piemonte
c_h985,,Comune di San Marco in Lamis,10,363.0,89.63,100.0,84.0,84.0,75.0,20.0,1,1,Comune di San Marco In Lamis,FG,Puglia
c_b984,,Casole d'Elsa,17,363.0,89.63,100.0,72.33,95.67,75.0,20.0,2,1,Comune di Casole D'Elsa,SI,Toscana
c_a468,,Sinalunga,17,361.67,89.3,100.0,68.0,98.67,75.0,20.0,1,1,Comune di Sinalunga,SI,Toscana
c_m126,,Comune di Volterra,16,360.62,89.04,100.0,80.0,85.62,75.0,20.0,1,1,Comune di Volterra,PI,Toscana
pr_marm,,Parco regionale della Maremma,18,360.56,89.03,100.0,60.0,105.56,75.0,20.0,1,1,Ente Parco Regionale della Maremma,GR,Toscana
c_d634,,Comune di Flero,53,360.28,88.96,100.0,75.28,90.0,75.0,20.0,1,1,Comune di Flero,BS,Lombardia
asstv,,Azienda Socio Sanitaria Territoriale della Brianza,10,360.0,88.89,100.0,100.0,65.0,75.0,20.0,1,1,Azienda Socio Sanitaria Territoriale della Brianza,MB,Lombardia
pcm,,Presidenza del Consiglio dei Ministri - Dipartimento per le politiche di coesione,574,359.23,88.7,100.0,74.91,89.32,75.0,20.0,3,1,Presidenza del Consiglio dei Ministri,RM,Lazio
c_f551,,Comune di Montelupo Fiorentino,34,358.82,88.6,100.0,78.24,85.59,75.0,20.0,1,1,Comune di Montelupo Fiorentino,FI,Toscana
cmwavl,,Unione dei Comuni valdostani Walser,3,358.33,88.48,100.0,100.0,63.33,75.0,20.0,1,1,Unione dei Comuni valdostani Walser,AO,Valle d'Aosta/Vallée d'Aoste
c_g251,,Comune di Palagianello,3,358.33,88.48,100.0,73.33,90.0,75.0,20.0,1,1,Comune di Palagianello,TA,Puglia
m_svec,,MIMIT - Ministero delle Imprese e del Made in Italy,370,355.43,87.76,100.0,70.43,90.0,75.0,20.0,1,1,MIMIT - Ministero delle Imprese e del Made in Italy,RM,Lazio
c_i532,,Comune di Schivenoglia,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Schivenoglia,MN,Lombardia
c_m088,,Comune di Vittoria,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Vittoria,RG,Sicilia
cgdf_tn,,Comun General de Fascia,19,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comun General De Fascia,TN,Trentino-Alto Adige/Südtirol
usc,,Università degli Studi di Camerino,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Universita' degli Studi di Camerino,MC,Marche
cciaa_vi,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Vicenza",44,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Vicenza",VI,Veneto
c_g736,,Comune di Taipana,14,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Taipana,UD,Friuli-Venezia Giulia
c_f750,,Comune di Morsano al Tagliamento,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Morsano al Tagliamento,PN,Friuli-Venezia Giulia
05487980723,,AMIU,8,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,0,,,
c_e820,,Comune di Magnano in Riviera,37,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Magnano In Riviera,UD,Friuli-Venezia Giulia
ccas,,Camera di Commercio Arezzo Siena,11,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Camera di Commercio Arezzo Siena,AR,Toscana
c_f395,,Comune di Montagnareale,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Montagnareale,ME,Sicilia
c_d668,,Comune di Fontanelice,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Fontanelice,BO,Emilia-Romagna
c_i564,,Comune di Sedilo,26,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Sedilo,OR,Sardegna
c_c086,,Comune di Castel del Rio,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Castel del Rio,BO,Emilia-Romagna
aril_,,Aspal - Agenzia Sarda per le Politiche Attive del Lavoro,15,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Agenzia sarda per le politiche attive del lavoro,CA,Sardegna
c_c980,,Comune di Copparo,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Copparo,FE,Emilia-Romagna
udctp_,,Unione dei Comuni Terre di Pianura,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Unione Dei Comuni Terre di Pianura,BO,Emilia-Romagna
cp_022,,Comunità della Paganella,20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunita' della Paganella,TN,Trentino-Alto Adige/Südtirol
c_h196,,Comune di Ravascletto,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Ravascletto,UD,Friuli-Venezia Giulia
c_b985,,Comune di Casoli,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Casoli,CH,Abruzzo
c_f965,,Comune di Novi Ligure,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Novi Ligure,AL,Piemonte
uia75wmm,,Fondazione RESTART,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Fondazione RESTART,RM,Lazio
uicciaa,,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",83,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",RM,Lazio
c_g780,,Comune di Polcenigo,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Polcenigo,PN,Friuli-Venezia Giulia
cciaa_vr,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Verona",37,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Verona",VR,Veneto
c_h951,,Comune di San Leonardo,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di San Leonardo,UD,Friuli-Venezia Giulia
p_av,,Provincia di Avellino,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Provincia di Avellino,AV,Campania
c_l801,,Comune di Verzegnis,9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Verzegnis,UD,Friuli-Venezia Giulia
m_bac-p7foab,,Biblioteca nazionale centrale di firenze,1,355.0,87.65,100.0,70.0,90.0,75.0,20.0,1,0,,,
cciaa_fg,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Foggia",14,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Foggia",FG,Puglia
arpas_ca,,Agenzia Regionale per la Protezione dell'Ambiente della Sardegna,12,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Agenzia Regionale per la Protezione dell'Ambiente della Sardegna,CA,Sardegna
aci_037,,ASP Circondario Imolese,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Asp Circondario Imolese,BO,Emilia-Romagna
c_c918,,Comune di Comeglians,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Comeglians,UD,Friuli-Venezia Giulia
c_i939,,Comune di Staranzano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Staranzano,GO,Friuli-Venezia Giulia
c_g768,,Comune di Poggio Renatico,22,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Poggio Renatico,FE,Emilia-Romagna
umape,,Unione Montana Appennino Parma Est,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Unione Montana Appennino Parma Est,PR,Emilia-Romagna
p_pd,,Provincia di Padova,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Provincia di Padova,PD,Veneto
c_h347,,Comune di Rive d'Arcano,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Rive D'Arcano,UD,Friuli-Venezia Giulia
cissa_pi,,Consorzio Intercomunale Servizi Socio Assistenziali di Pianezza,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Consorzio Intercomunale Servizi Socio Assistenziali di Pianezza,TO,Piemonte
c_f144,,Comune di Mereto di Tomba,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Mereto di Tomba,UD,Friuli-Venezia Giulia
cciarso,,"Camera di Commercio, Industria, Artigianato e Agricoltura del Sud Est Sicilia",9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Camera di Commercio Industria Artigianato e Agricoltura del Sud Est Sicilia,CT,Sicilia
c_f156,,Comune di Mesola,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Mesola,FE,Emilia-Romagna
03304640547,,AFoR,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,0,,,
assbre,,ASBR - Azienda Speciale Servizi Bassa Reggiana,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Azienda Speciale Servizi Bassa Reggiana,RE,Emilia-Romagna
c_h609,,Comune di Roveredo in Piano,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Roveredo In Piano,PN,Friuli-Venezia Giulia
c_d962,,Comune di Gemona del Friuli,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Gemona del Friuli,UD,Friuli-Venezia Giulia
c_m309,,Comune di Fonte Nuova,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Fonte Nuova,RM,Lazio
c_g508,,Comune di Petilia Policastro,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Petilia Policastro,KR,Calabria
eripcfvg,,Ente Regionale per Il Patrimonio Culturale della Regione Autonoma Friuli Venezia Giulia - Erpac,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Ente Regionale per Il Patrimonio Culturale della Regione Autonoma Friuli Venezia Giulia - Erpac,GO,Friuli-Venezia Giulia
uirbf,,Comunita' Riviera Friulana,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,Comunita' Riviera Friulana,UD,Friuli-Venezia Giulia
c_h895,,Comune di San Giorgio di Nogaro,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di San Giorgio di Nogaro,UD,Friuli-Venezia Giulia
c_d700,,Comune di Forgaria nel Friuli,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Forgaria nel Friuli,UD,Friuli-Venezia Giulia
c_m263,,Comune di Porto Cesareo,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Porto Cesareo,LE,Puglia
c_h509,,Comune di Romano di Lombardia,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Romano di Lombardia,BG,Lombardia
c_g886,,Comune di Porcia,12,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Porcia,PN,Friuli-Venezia Giulia
cciaa_ao,,Camera Valdostana delle Imprese e delle Professioni,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Camera Valdostana delle Imprese e delle Professioni,AO,Valle d'Aosta/Vallée d'Aoste
09000640012,,SORIS ,9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,0,,,
c_c420,,Comune di Cefalà Diana,16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Cefala' Diana,PA,Sicilia
c_a283,,Comune di Andreis,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Andreis,PN,Friuli-Venezia Giulia
c_b483,,Comune di Camino al Tagliamento,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Camino Al Tagliamento,UD,Friuli-Venezia Giulia
c_a516,,Comune di Aviano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Aviano,PN,Friuli-Venezia Giulia
ctvf_tn,,Comunità Territoriale della Val di Fiemme,19,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,COMUNITA' TERRITORIALE DELLA VAL DI FIEMME,TN,Trentino-Alto Adige/Südtirol
c_d408,,Comune di Enemonzo,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Enemonzo,UD,Friuli-Venezia Giulia
utigemo,,Comunità di Montagna del Gemonese,8,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,Comunita'  di Montagna del Gemonese,UD,Friuli-Venezia Giulia
c_a254,,Comune di Amaro,7,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Amaro,UD,Friuli-Venezia Giulia
c_e178,,Comune di Grigno,20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Grigno,TN,Trentino-Alto Adige/Südtirol
atsmetmi,,Agenzia di Tutela della Salute della Citta' Metropolitana di Milano,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Agenzia di Tutela della Salute della Citta' Metropolitana di Milano,MI,Lombardia
cccl,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Como-Lecco",17,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Camera di Commercio Industria Artigianato e Agricoltura di Como-Lecco,CO,Lombardia
c_f718,,Comune di Mordano,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Mordano,BO,Emilia-Romagna
iuss_pv,,Istituto Universitario di Studi Superiori di Pavia,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Istituto Universitario di Studi Superiori di Pavia,PV,Lombardia
c_c494,,Comune di Cercivento,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Cercivento,UD,Friuli-Venezia Giulia
cciaa_ge,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Genova",20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Genova",GE,Liguria
c_i877,,Comune di Sovicille,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Sovicille,SI,Toscana
c_l144,,Comune di Terzo di Aquileia,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Terzo di Aquileia,UD,Friuli-Venezia Giulia
c_e476,,Comune di Lauco,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Lauco,UD,Friuli-Venezia Giulia
c_e473,,Comune di Latisana,14,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Latisana,UD,Friuli-Venezia Giulia
c_e957,,Comune di Marineo,8,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Marineo,PA,Sicilia
c_i562,,Comune di Sedegliano,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Sedegliano,UD,Friuli-Venezia Giulia
c_c389,,Comune di Cavazzo Carnico,9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Cavazzo Carnico,UD,Friuli-Venezia Giulia
f_756,,Comune di Mortegliano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Mortegliano,UD,Friuli-Venezia Giulia
c_e410,,Comune di Lagosanto,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Lagosanto,FE,Emilia-Romagna
c_m399,,Comune di Treppo Ligosullo,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Treppo Ligosullo,UD,Friuli-Venezia Giulia
asstl,,Azienda Socio Sanitaria Territoriale di Lecco,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Azienda Socio Sanitaria Territoriale di Lecco,LC,Lombardia
arls_031,,ERSA,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Agenzia Regionale per Lo Sviluppo Rurale - Ersa,GO,Friuli-Venezia Giulia
c_a166,,Comune di Albisola Superiore,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Albisola Superiore,SV,Liguria
c_f356,,Comune di Monfalcone,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Monfalcone,GO,Friuli-Venezia Giulia
c_g028,,Comune di Olgiate Olona,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Olgiate Olona,VA,Lombardia
c_l273,,Comune di Torremaggiore,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Torremaggiore,FG,Puglia
gy7g6z8f,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Cremona-Mantova-Pavia",13,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI CREMONA-MANTOVA-PAVIA,MN,Lombardia
c_a894,,Comune di Bitritto,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Bitritto,BA,Puglia
c_e148,,Comune di Grassobbio,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Grassobbio,BG,Lombardia
c_m409,,Comune di Tresignana,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Tresignana,FE,Emilia-Romagna
cbimt_ud,,Consorzio del Bacino Imbrifero Montano del Tagliamento Nelle Province di Udine e Pordenone,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,Consorzio del Bacino Imbrifero Montano del Tagliamento Nelle Province di Udine e Pordenone,UD,Friuli-Venezia Giulia
c_h455,,Comune di Roccella Valdemone,11,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Roccella Valdemone,ME,Sicilia
c_f080,,Comune di Mede,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Mede,PV,Lombardia
uni_ba,,Università degli Studi di Bari - Aldo Moro,105,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Universita' degli Studi di Bari Aldo Moro,BA,Puglia
c_c101,,Comune di Castelfiorentino,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Castelfiorentino,FI,Toscana
cciaa_to,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Torino",23,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Torino",TO,Piemonte
c_l039,,Comune di Talmassons,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Talmassons,UD,Friuli-Venezia Giulia
atsmb,,Agenzia di Tutela della Salute della Brianza,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Agenzia di Tutela della Salute della Brianza,MB,Lombardia
c_f832,,Comune di Muzzana del Turgnano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Muzzana del Turgnano,UD,Friuli-Venezia Giulia
c_e289,,Comune di Imola,16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Imola,BO,Emilia-Romagna
c_l725,,Comune di Venafro,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Venafro,IS,Molise
c_e629,,Comune di Lizzanello,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Lizzanello,LE,Puglia
c_l703,,Comune di Vedano Olona,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Vedano Olona,VA,Lombardia
